date,fips,county,cases
2020-09-29,36085,Richmond,16041.0
2020-09-30,36085,Richmond,16070.0
2020-10-01,36085,Richmond,16119.0
2020-10-02,36085,Richmond,16153.0
2020-10-03,36085,Richmond,16196.0
2020-10-04,36085,Richmond,16224.0
2020-10-05,36085,Richmond,16268.0
2020-10-06,36085,Richmond,16295.0
2020-10-07,36085,Richmond,16332.0
2020-10-08,36085,Richmond,16377.0
2020-10-09,36085,Richmond,16411.0
2020-10-10,36085,Richmond,16458.0
2020-10-11,36085,Richmond,16494.0
2020-10-12,36085,Richmond,16537.0
2020-10-13,36085,Richmond,16580.0
2020-10-14,36085,Richmond,16600.0
2020-10-15,36085,Richmond,16639.0
2020-10-16,36085,Richmond,16692.0
2020-10-17,36085,Richmond,16734.0
2020-10-18,36085,Richmond,16781.0
2020-10-19,36085,Richmond,16829.0
2020-10-20,36085,Richmond,16876.0
2020-10-21,36085,Richmond,16927.0
2020-10-22,36085,Richmond,16976.0
2020-10-23,36085,Richmond,17030.0
2020-10-24,36085,Richmond,17091.0
2020-10-25,36085,Richmond,17193.0
2020-10-26,36085,Richmond,17255.0
2020-10-27,36085,Richmond,17302.0
2020-10-28,36085,Richmond,17354.0
2020-10-29,36085,Richmond,17458.0
2020-10-30,36085,Richmond,17562.0
2020-10-31,36085,Richmond,17681.0
2020-11-01,36085,Richmond,17771.0
2020-11-02,36085,Richmond,17874.0
2020-11-03,36085,Richmond,17943.0
2020-11-04,36085,Richmond,18010.0
2020-11-05,36085,Richmond,18148.0
2020-11-06,36085,Richmond,18285.0
2020-11-07,36085,Richmond,18470.0
2020-11-08,36085,Richmond,18633.0
2020-11-09,36085,Richmond,18817.0
2020-11-10,36085,Richmond,18962.0
2020-11-11,36085,Richmond,19124.0
2020-11-12,36085,Richmond,19396.0
2020-11-13,36085,Richmond,19634.0
2020-11-14,36085,Richmond,19853.0
2020-11-15,36085,Richmond,20079.0
2020-11-16,36085,Richmond,20313.0
2020-11-17,36085,Richmond,20481.0
2020-11-18,36085,Richmond,20686.0
2020-11-19,36085,Richmond,20941.0
2020-11-20,36085,Richmond,21180.0
2020-11-21,36085,Richmond,21430.0
2020-11-22,36085,Richmond,21680.0
2020-11-23,36085,Richmond,21942.0
2020-11-24,36085,Richmond,22136.0
2020-11-25,36085,Richmond,22349.0
2020-11-26,36085,Richmond,22694.0
2020-11-27,36085,Richmond,22978.0
2020-11-28,36085,Richmond,23333.0
2020-11-29,36085,Richmond,23458.0
2020-11-30,36085,Richmond,23803.0
2020-12-01,36085,Richmond,24070.0
2020-12-02,36085,Richmond,24414.0
2020-12-03,36085,Richmond,24883.0
2020-12-04,36085,Richmond,25350.0
2020-12-05,36085,Richmond,25821.0
2020-12-06,36085,Richmond,26249.0
2020-12-07,36085,Richmond,26635.0
2020-12-08,36085,Richmond,26968.0
2020-12-09,36085,Richmond,27235.0
2020-12-10,36085,Richmond,27689.0
2020-12-11,36085,Richmond,28073.0
2020-12-12,36085,Richmond,28459.0
2020-12-13,36085,Richmond,28805.0
2020-12-14,36085,Richmond,29133.0
2020-12-15,36085,Richmond,29384.0
2020-12-16,36085,Richmond,29689.0
2020-12-17,36085,Richmond,30112.0
2020-12-18,36085,Richmond,30499.0
2020-12-19,36085,Richmond,30789.0
2020-12-20,36085,Richmond,31029.0
2020-12-21,36085,Richmond,31404.0
2020-12-22,36085,Richmond,31718.0
2020-12-23,36085,Richmond,32081.0
2020-12-24,36085,Richmond,32568.0
2020-12-25,36085,Richmond,32983.0
2020-12-26,36085,Richmond,33364.0
2020-12-27,36085,Richmond,33582.0
2020-12-28,36085,Richmond,33726.0
2020-12-29,36085,Richmond,34134.0
2020-12-30,36085,Richmond,34591.0
2020-12-31,36085,Richmond,35022.0
2021-01-01,36085,Richmond,35646.0
2021-01-02,36085,Richmond,36221.0
2021-01-03,36085,Richmond,36639.0
2021-01-04,36085,Richmond,37042.0
2021-01-05,36085,Richmond,37680.0
2021-01-06,36085,Richmond,38243.0
